path,type,lines,sha256_prefix,validation,review_depth,signals_to_check
src/Services/Identity/Identity.Application/Features/Auth/Commands/RevokeToken/RevokeTokenCommand.cs,cs,23,ecfd804651178717,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Auth/Helpers/AuthHelper.cs,cs,105,190e293e1c2df5f7,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable;query_materialization;external_call
src/Services/Identity/Identity.Application/Features/Auth/Helpers/IAuthHelper.cs,cs,12,9567e22f807fbf0d,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Features/Auth/Queries/CheckEmailAvailability/CheckEmailAvailabilityQuery.cs,cs,23,1fb58ffe82942d4c,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Auth/Queries/CheckUsernameAvailability/CheckUsernameAvailabilityQuery.cs,cs,23,0a76b0502d7452ec,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Auth/Queries/GetCurrentUser/GetCurrentUserQuery.cs,cs,29,1c9f4e3c63af90ae,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/Auth/Queries/GetExternalLoginInfo/GetExternalLoginInfoQuery.cs,cs,19,d0046730f0707d2b,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Profile/Commands/ChangePassword/ChangePasswordCommand.cs,cs,50,7bcb7dca86e9c539,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;external_call
src/Services/Identity/Identity.Application/Features/Profile/Commands/UpdateProfile/UpdateProfileCommand.cs,cs,67,6b70882b0a2c3f6c,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization;external_call
src/Services/Identity/Identity.Application/Features/Profile/Queries/GetProfile/GetProfileQuery.cs,cs,28,341da031637a2ed4,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Commands/GrantPermission/GrantPermissionCommand.cs,cs,48,e0035f682c54908f,C# included in project-tree scan,automated inspection,async_ef_query;ef_save;cancellation_token;manual_time
src/Services/Identity/Identity.Application/Features/RolePermissions/Commands/RevokePermission/RevokePermissionCommand.cs,cs,29,ab93c1218d3818b0,C# included in project-tree scan,automated inspection,async_ef_query;ef_save;cancellation_token;manual_time
src/Services/Identity/Identity.Application/Features/RolePermissions/Commands/SetPermissions/SetPermissionsCommand.cs,cs,52,157c653e2244a538,C# included in project-tree scan,automated inspection,async_ef_query;ef_save;enumerable_input;cancellation_token;manual_time;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetAllPermissionDefinitions/GetAllPermissionDefinitionsQuery.cs,cs,75,ff54e19762ccc686,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetAllRoles/GetAllRolesQuery.cs,cs,43,2f7b3f6abf1f5791,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetPermissionsForRole/GetPermissionsForRoleQuery.cs,cs,26,9864d771f0b0f5c3,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetPermissionsForRoles/GetPermissionsForRolesQuery.cs,cs,48,e5a7f5922e768fb2,C# included in project-tree scan,automated inspection,async_ef_query;enumerable_input;cancellation_token;suppressed_nullable;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetRoleById/GetRoleByIdQuery.cs,cs,33,5a78b51c5fab9d0f,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/RolePermissions/Queries/GetRoleByName/GetRoleByNameQuery.cs,cs,33,533331f069b83263,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/DisableAuthenticator/DisableAuthenticatorCommand.cs,cs,54,79e496ade36c0c0c,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;external_call
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/DisableByAdmin/DisableByAdminCommand.cs,cs,32,7447d6ce7488214a,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/EnableAuthenticator/EnableAuthenticatorCommand.cs,cs,58,985105e971696c81,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;query_materialization;external_call
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/ForgetBrowser/ForgetBrowserCommand.cs,cs,20,cde1f915cd890381,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/GenerateRecoveryCodes/GenerateRecoveryCodesCommand.cs,cs,32,5fdd43e011a7faeb,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/ResetByAdmin/ResetByAdminCommand.cs,cs,26,25d7a48e276a0988,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/TwoFactor/Commands/SetupAuthenticator/SetupAuthenticatorCommand.cs,cs,39,b679488cfb486282,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable
src/Services/Identity/Identity.Application/Features/TwoFactor/Queries/GetStatus/GetStatusQuery.cs,cs,41,9fae87985a2f94c3,C# included in project-tree scan,focused manual inspection,parallel_work;cancellation_token
src/Services/Identity/Identity.Application/Features/TwoFactor/Queries/GetStatusByAdmin/GetStatusByAdminQuery.cs,cs,38,8ec6ad83d0eeddc0,C# included in project-tree scan,focused manual inspection,parallel_work;cancellation_token
src/Services/Identity/Identity.Application/Features/Users/Commands/ActivateUser/ActivateUserCommand.cs,cs,28,59e19de7ea790a9b,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Users/Commands/ApplyForSeller/ApplyForSellerCommand.cs,cs,55,dd247e99946591ef,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;query_materialization
src/Services/Identity/Identity.Application/Features/Users/Commands/DeactivateUser/DeactivateUserCommand.cs,cs,28,3b7dd0382049cfa8,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Features/Users/Commands/DeleteUser/DeleteUserCommand.cs,cs,49,d25e3ef32e286544,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable;external_call
src/Services/Identity/Identity.Application/Features/Users/Commands/SuspendUser/SuspendUserCommand.cs,cs,34,81596253af242d7c,C# included in project-tree scan,automated inspection,cancellation_token;manual_time;suppressed_nullable
src/Services/Identity/Identity.Application/Features/Users/Commands/UnsuspendUser/UnsuspendUserCommand.cs,cs,34,523d3ef3fc9a921a,C# included in project-tree scan,automated inspection,cancellation_token;suppressed_nullable
src/Services/Identity/Identity.Application/Features/Users/Commands/UpdateUserRoles/UpdateUserRolesCommand.cs,cs,62,5945ade80180ec52,C# included in project-tree scan,automated inspection,enumerable_input;cancellation_token;suppressed_nullable;query_materialization;external_call
src/Services/Identity/Identity.Application/Features/Users/Helpers/UserHelper.cs,cs,68,4347814a29e9108a,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization;external_call
src/Services/Identity/Identity.Application/Features/Users/Queries/GetAdminStats/GetAdminStatsQuery.cs,cs,36,23ed93f0a4864b87,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;manual_time
src/Services/Identity/Identity.Application/Features/Users/Queries/GetSellerStatus/GetSellerStatusQuery.cs,cs,32,5309aeb698297a20,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/Users/Queries/GetUserById/GetUserByIdQuery.cs,cs,28,dd9df65317a7184c,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Identity/Identity.Application/Features/Users/Queries/GetUsers/GetUsersQuery.cs,cs,74,ba0471dec7cd90b3,C# included in project-tree scan,automated inspection,async_ef_query;cancellation_token;suppressed_nullable;query_materialization
src/Services/Identity/Identity.Application/Filters/UserFilters.cs,cs,34,a3090e33b7971b91,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Identity/Identity.Application/Filters/UserSortMap.cs,cs,19,bfa010283a74c612,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Identity/Identity.Application/GlobalUsings.cs,cs,24,16b9266c0e8bf29d,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Helpers/EmailLinkHelper.cs,cs,19,336889fb71982af9,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Helpers/EnvironmentHelper.cs,cs,19,b937292dd7eb63bb,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Helpers/TwoFactorHelper.cs,cs,37,14f54f50873734a8,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Identity.Application.csproj,csproj,27,f8d6ac5d6e270d9e,xml parsed,automated inspection,
src/Services/Identity/Identity.Application/Interfaces/IApplicationDbContext.cs,cs,20,a674709f1e2958c1,C# included in project-tree scan,automated inspection,ef_save;cancellation_token
src/Services/Identity/Identity.Application/Interfaces/IAuthorizationCodeStore.cs,cs,8,4adc5f6aa612c573,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/Identity.Application/Interfaces/IOAuthReturnUrlValidator.cs,cs,6,fff1397db455133a,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Interfaces/IRolePermissionService.cs,cs,18,cf96a3694028cad7,C# included in project-tree scan,automated inspection,enumerable_input;cancellation_token
src/Services/Identity/Identity.Application/Interfaces/ITokenGenerationService.cs,cs,16,e2f515c43863aa41,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Interfaces/IUserService.cs,cs,54,aefcdf62d0dbba4a,C# included in project-tree scan,automated inspection,enumerable_input;cancellation_token
src/Services/Identity/Identity.Application/Mappings/UserMappingProfile.cs,cs,30,2638d62a8a50b970,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Application/Services/OAuthReturnUrlValidator.cs,cs,83,d9b1a45f37ce8939,C# included in project-tree scan,automated inspection,suppressed_nullable
src/Services/Identity/Identity.Application/Services/RolePermissionService.cs,cs,262,30aa14c78d617258,C# included in project-tree scan,focused manual inspection,async_ef_query;ef_save;enumerable_input;cancellation_token;manual_time;query_materialization
src/Services/Identity/Identity.Application/Services/TokenGenerationService.cs,cs,433,d08e0d9b0cd78943,C# included in project-tree scan,focused manual inspection,broad_exception_catch;async_ef_query;ef_save;manual_time
src/Services/Identity/Identity.Application/Services/UserService.cs,cs,468,5f3fc04effe74b26,C# included in project-tree scan,automated inspection,async_ef_query;enumerable_input;cancellation_token;manual_time;suppressed_nullable;query_materialization;external_call
src/Services/Identity/Identity.Contracts/Events/PasswordChangedEvent.cs,cs,13,463e8e0277867084,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/SecurityAlertEvent.cs,cs,25,696db8de9b52d4c8,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/TwoFactorDisabledEvent.cs,cs,13,955c64c654daf7dd,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/TwoFactorEnabledEvent.cs,cs,13,e33b5ccac2dfdcc4,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserCreatedEvent.cs,cs,17,99650a121d849933,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserDeletedEvent.cs,cs,12,5d1e5c175c7eb347,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserEmailConfirmedEvent.cs,cs,13,9546c31f8de923aa,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserLoginEvent.cs,cs,14,a1fae97cbec90582,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserReactivatedEvent.cs,cs,12,17fd7820bc90c401,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserRoleChangedEvent.cs,cs,13,ba6ca4a8af2682d4,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserSuspendedEvent.cs,cs,13,9fcc40f92cf1ec62,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/Events/UserUpdatedEvent.cs,cs,15,e1585d26cd009907,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Contracts/IdentityService.Contracts.csproj,csproj,25,ff9bbd7e29841b3b,xml parsed,automated inspection,
src/Services/Identity/Identity.Domain/Constants/IdentityDefaults.cs,cs,53,b877ad983da7f530,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Domain/Entities/AppRole.cs,cs,16,eb783ed0d09feb2f,C# included in project-tree scan,automated inspection,manual_time
src/Services/Identity/Identity.Domain/Entities/AppUserRole.cs,cs,19,52140336af9760d5,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable
src/Services/Identity/Identity.Domain/Entities/ApplicationUser.cs,cs,22,1a4275287c26e0e8,C# included in project-tree scan,automated inspection,manual_time
src/Services/Identity/Identity.Domain/Entities/RefreshToken.cs,cs,44,84fa1f6c720b41fd,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable
src/Services/Identity/Identity.Domain/Entities/ResourceAcl.cs,cs,23,d130ec88919f3fad,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable
src/Services/Identity/Identity.Domain/Entities/RolePermission.cs,cs,18,6fa214d90e2c6b17,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable
src/Services/Identity/Identity.Domain/Entities/RolePermissionString.cs,cs,13,b0f9380c8c52eabb,C# included in project-tree scan,automated inspection,manual_time;suppressed_nullable
src/Services/Identity/Identity.Domain/Events/EmailNotificationRequestedDomainEvent.cs,cs,13,4cdff2e3954f4bfb,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/PasswordChangedDomainEvent.cs,cs,10,0b7ede7f5d59127d,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/SecurityAlertDomainEvent.cs,cs,13,63f215589718b1f8,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/TwoFactorDisabledDomainEvent.cs,cs,10,2eb0783ef80b4daa,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/TwoFactorEnabledDomainEvent.cs,cs,10,f6f46e79b2ba1009,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserCreatedDomainEvent.cs,cs,14,7cff346493a4491e,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserDeletedDomainEvent.cs,cs,9,afa6ccebf5e5b8cb,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserEmailConfirmedDomainEvent.cs,cs,10,a4a855bf54eb17c2,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserLoginDomainEvent.cs,cs,11,5f1739dad078cd6e,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserReactivatedDomainEvent.cs,cs,9,dac3fe7920c14086,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserRoleChangedDomainEvent.cs,cs,10,40d3bfb52b144436,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserSuspendedDomainEvent.cs,cs,10,cc5e4d1ef347313b,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Events/UserUpdatedDomainEvent.cs,cs,12,482a5cadeefeb115,C# included in project-tree scan,automated inspection,domain_events
src/Services/Identity/Identity.Domain/Identity.Domain.csproj,csproj,17,621a6a32dc4ebbf2,xml parsed,automated inspection,
src/Services/Identity/Identity.Infrastructure/GlobalUsings.cs,cs,10,26564529d2ec3156,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Identity.Infrastructure.csproj,csproj,24,2f5ff651c52f4591,xml parsed,automated inspection,
src/Services/Identity/Identity.Infrastructure/Jobs/InactiveUserLockJob.cs,cs,74,e3a99f4899e4cae1,C# included in project-tree scan,focused manual inspection,broad_exception_catch;async_ef_query;ef_save;cancellation_token;manual_time;suppressed_nullable;query_materialization;external_call
src/Services/Identity/Identity.Infrastructure/Persistence/ApplicationDbContext.cs,cs,38,5b56470b06d9fdcb,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/ApplicationDbContextFactory.cs,cs,16,45be9ec6982ac0d2,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/AppRoleConfiguration.cs,cs,37,b46b2d3e2e7de79f,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/AppUserRoleConfiguration.cs,cs,44,c1af0bb99378303d,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/RefreshTokenConfiguration.cs,cs,50,45d2f36de0612718,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/ResourceAclConfiguration.cs,cs,48,61ad10610aea9517,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/RolePermissionConfiguration.cs,cs,38,731c5664e06ab218,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Configurations/RolePermissionStringConfiguration.cs,cs,29,6b583c2aec880e55,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Migrations/20260730153735_InitialCreate.Designer.cs,cs,809,2e855c3477bc4c09,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Migrations/20260730153735_InitialCreate.cs,cs,579,cea988b64021c321,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Migrations/ApplicationDbContextModelSnapshot.cs,cs,806,95fed8fc638c2f5c,C# included in project-tree scan,automated inspection,
src/Services/Identity/Identity.Infrastructure/Persistence/Repositories/AuthorizationRepository.cs,cs,339,b77efa29db8af123,C# included in project-tree scan,automated inspection,async_ef_query;ef_save;cancellation_token;manual_time;query_materialization
src/Services/Identity/Identity.Infrastructure/Security/RedisAuthorizationCodeStore.cs,cs,69,e18720de5c9799db,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Identity/tests/Identity.Application.Tests/AssemblyReferenceTests.cs,cs,16,b3e72f1d2f5206e4,C# included in project-tree scan,automated inspection,
src/Services/Identity/tests/Identity.Application.Tests/Identity.Application.Tests.csproj,csproj,15,2dd29d8a5218ee0b,xml parsed,automated inspection,
src/Services/Identity/tests/Identity.Application.Tests/OAuthReturnUrlValidatorTests.cs,cs,87,cbdb8673049ab808,C# included in project-tree scan,automated inspection,
src/Services/Identity/tests/Identity.Application.Tests/PermissionHandlerTests.cs,cs,84,42bee79d0954673b,C# included in project-tree scan,automated inspection,
src/Services/Identity/tests/Identity.Domain.Tests/AssemblyReferenceTests.cs,cs,16,f13fe4ea8c7cc03d,C# included in project-tree scan,automated inspection,
src/Services/Identity/tests/Identity.Domain.Tests/Identity.Domain.Tests.csproj,csproj,15,744c4be9a591502d,xml parsed,automated inspection,
src/Services/Job/Job.Api/Dockerfile,Dockerfile,56,85034bdebe999941,Dockerfile FROM present,automated inspection,
src/Services/Job/Job.Api/Endpoints/Jobs/JobEndpoints.cs,cs,229,d3f728741d2ca026,C# included in project-tree scan,automated inspection,cancellation_token;http_routes;authorization;suppressed_nullable
src/Services/Job/Job.Api/Extensions/DependencyInjection/ServiceExtensions.cs,cs,55,0a2f6453cc8cd14c,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Api/GlobalUsings.cs,cs,2,6a21e7d1edd91a9f,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Api/Job.Api.csproj,csproj,29,231665b71b0206e0,xml parsed,automated inspection,
src/Services/Job/Job.Api/Program.cs,cs,88,7862d7a15364facf,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Api/appsettings.Production.json,json,14,f0448e905895ff09,json parsed,automated inspection,
src/Services/Job/Job.Api/appsettings.json,json,49,6253d601906ebe75,json parsed,automated inspection,configuration_secret_field
src/Services/Job/Job.Application/DTOs/Audit/JobAuditData.cs,cs,26,9990b95813fc25f1,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/DTOs/JobDtos.cs,cs,90,6abd13aac95958b6,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/DTOs/JobExecutionLogDtos.cs,cs,28,691d67e2043c7816,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Errors/JobErrors.cs,cs,26,8552ca2edd5bb3f6,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/EventHandlers/JobCompletedDomainEventHandler.cs,cs,44,9e9dddeeb99e75a6,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Job/Job.Application/EventHandlers/JobCreatedDomainEventHandler.cs,cs,41,d9b545e0be1b0575,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Job/Job.Application/EventHandlers/JobFailedDomainEventHandler.cs,cs,40,93af9fa936931586,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Job/Job.Application/EventHandlers/JobItemCompletedDomainEventHandler.cs,cs,43,e15a7fb14f9021ca,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Job/Job.Application/EventHandlers/JobItemFailedDomainEventHandler.cs,cs,37,f4b3f9938668e978,C# included in project-tree scan,automated inspection,cancellation_token;external_call
src/Services/Job/Job.Application/Features/Jobs/CancelJob/CancelJobCommand.cs,cs,3,4c83a6e7ed327425,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/CancelJob/CancelJobCommandHandler.cs,cs,54,1aedf9cb9f24b983,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Job/Job.Application/Features/Jobs/CreateJob/CreateJobCommand.cs,cs,13,47dd692593740004,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/CreateJob/CreateJobCommandHandler.cs,cs,82,901a4bfdeac54f0b,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;query_materialization;external_call
src/Services/Job/Job.Application/Features/Jobs/CreateJob/CreateJobCommandValidator.cs,cs,28,fa18b654ab3b317f,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/GetJob/GetJobQuery.cs,cs,3,4da17bf9984d20c2,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/GetJob/GetJobQueryHandler.cs,cs,25,48abcfa73b2c7aa4,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Job/Job.Application/Features/Jobs/GetJobHistory/GetJobHistoryQuery.cs,cs,9,266b612e912cd23e,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/GetJobHistory/GetJobHistoryQueryHandler.cs,cs,71,67441dbe065342f1,C# included in project-tree scan,automated inspection,cancellation_token;query_materialization
src/Services/Job/Job.Application/Features/Jobs/GetJobItems/GetJobItemsQuery.cs,cs,9,08bc8b56308f7411,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/GetJobItems/GetJobItemsQueryHandler.cs,cs,37,26c5e925cb385874,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Job/Job.Application/Features/Jobs/GetJobs/GetJobsQuery.cs,cs,10,de9ab3af6fd2b555,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/GetJobs/GetJobsQueryHandler.cs,cs,37,dc63b1394643b793,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Job/Job.Application/Features/Jobs/RetryJob/RetryJobCommand.cs,cs,3,d2f7cc494081106b,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Features/Jobs/RetryJob/RetryJobCommandHandler.cs,cs,57,3a78ac863ddf1135,C# included in project-tree scan,automated inspection,ef_save;cancellation_token;external_call
src/Services/Job/Job.Application/GlobalUsings.cs,cs,11,0eb012f26ec51587,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Interfaces/IJobExecutionLogRepository.cs,cs,21,bdb36a4b7d87958b,C# included in project-tree scan,automated inspection,enumerable_input;cancellation_token
src/Services/Job/Job.Application/Interfaces/IJobItemDispatcher.cs,cs,6,52f6825510a545d1,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Job/Job.Application/Interfaces/IJobItemRepository.cs,cs,19,e70ae96742b90cc4,C# included in project-tree scan,automated inspection,enumerable_input;cancellation_token
src/Services/Job/Job.Application/Interfaces/IJobRepository.cs,cs,18,cb970f4a8363dc93,C# included in project-tree scan,automated inspection,cancellation_token
src/Services/Job/Job.Application/Job.Application.csproj,csproj,21,73e028cae6427717,xml parsed,automated inspection,
src/Services/Job/Job.Application/Mappings/JobMappingProfile.cs,cs,14,15d4c1287afc5ed4,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Resources/JobResources.cs,cs,3,2e205d68b43524ad,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Application/Resources/JobResources.ja-JP.resx,resx,34,cedad01150c5d2f2,xml parsed,automated inspection,
src/Services/Job/Job.Application/Resources/JobResources.resx,resx,34,43f06b21c1acc19c,xml parsed,automated inspection,
src/Services/Job/Job.Contracts/Commands/AddJobItemsBatchCommand.cs,cs,7,d8d20f5ec58db9db,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/FailJobByCorrelationCommand.cs,cs,7,d22b868730b9d125,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/FinalizeJobInitializationCommand.cs,cs,6,717d3915436a6082,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/InitializeStreamingJobCommand.cs,cs,11,f85cd9130b5307f9,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/JobItemBatchResult.cs,cs,8,30a927a9670cbedd,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/ProcessJobItemCommand.cs,cs,10,c98083b3e7de0c6f,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/ReportJobBatchProgressCommand.cs,cs,8,382a1ee4e45f54ef,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/ReportJobItemBatchResultCommand.cs,cs,7,db88726a8cb489db,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/ReportJobItemResultCommand.cs,cs,9,df5b5571b41b37b2,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/RequestJobCommand.cs,cs,13,adfd4d51a918cde6,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Commands/RequestJobItemPayload.cs,cs,7,634f60c8f253db70,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Enums/JobStatus.cs,cs,12,d6af5457a2f05f46,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Enums/JobType.cs,cs,17,de50d25a7ba62d0f,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Events/JobCompletedEvent.cs,cs,16,693b35724a0a80be,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Events/JobCreatedEvent.cs,cs,15,b4f710c254612406,C# included in project-tree scan,automated inspection,
src/Services/Job/Job.Contracts/Events/JobFailedEvent.cs,cs,14,6c9a09bccdc61341,C# included in project-tree scan,automated inspection,
